"order_id","customer_id","customer_email","customer_name","status","currency","payment_method","payment_method_title","date_created","date_paid","date_completed","order_total","order_subtotal","order_tax_total","order_shipping_total","order_discount_total","billing_first_name","billing_last_name","billing_email","billing_address_1","billing_address_2","billing_city","billing_state","billing_postcode","billing_country","billing_phone","shipping_first_name","shipping_last_name","shipping_email","shipping_address_1","shipping_address_2","shipping_city","shipping_state","shipping_postcode","shipping_country","shipping_phone","item_product_id","item_variant_id","item_title","item_quantity","item_price","item_total"
25,30,"noah.davis@email.example","Noah Davis","completed","EUR","bacs","Bank Transfer","2025-04-09T02:06:06.832Z","2025-04-09T04:20:37.690Z","2025-04-14T10:01:23.479Z",7420.5599999999995,6625.5,1457.61,0,662.5500000000001,"Noah","Davis","noah.davis@email.example","Oxford Street 66","","Sheffield","","S1 1AA","GB","+44379044075","Noah","Davis","noah.davis@email.example","Oxford Street 66","","Sheffield","","S1 1AA","GB","+44379044075",16,,,2,2025,4050
25,30,"noah.davis@email.example","Noah Davis","completed","EUR","bacs","Bank Transfer","2025-04-09T02:06:06.832Z","2025-04-09T04:20:37.690Z","2025-04-14T10:01:23.479Z",7420.5599999999995,6625.5,1457.61,0,662.5500000000001,"Noah","Davis","noah.davis@email.example","Oxford Street 66","","Sheffield","","S1 1AA","GB","+44379044075","Noah","Davis","noah.davis@email.example","Oxford Street 66","","Sheffield","","S1 1AA","GB","+44379044075",80,,,1,888,888
25,30,"noah.davis@email.example","Noah Davis","completed","EUR","bacs","Bank Transfer","2025-04-09T02:06:06.832Z","2025-04-09T04:20:37.690Z","2025-04-14T10:01:23.479Z",7420.5599999999995,6625.5,1457.61,0,662.5500000000001,"Noah","Davis","noah.davis@email.example","Oxford Street 66","","Sheffield","","S1 1AA","GB","+44379044075","Noah","Davis","noah.davis@email.example","Oxford Street 66","","Sheffield","","S1 1AA","GB","+44379044075",57,,,2,843.75,1687.5
26,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2023-10-25T00:53:24.709Z","2023-10-25T14:38:45.969Z","2023-10-28T08:04:16.514Z",4735.125,3881.25,853.875,0,0,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Manchester Street 24","","Birmingham","","LS1 1AA","GB","+44142433432","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Manchester Street 24","","Birmingham","","LS1 1AA","GB","+44142433432",57,,,3,843.75,2531.25
26,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2023-10-25T00:53:24.709Z","2023-10-25T14:38:45.969Z","2023-10-28T08:04:16.514Z",4735.125,3881.25,853.875,0,0,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Manchester Street 24","","Birmingham","","LS1 1AA","GB","+44142433432","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Manchester Street 24","","Birmingham","","LS1 1AA","GB","+44142433432",43,,,1,1350,1350
27,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2024-04-01T04:39:58.697Z","2024-04-01T22:36:45.963Z","2024-04-08T21:29:02.026Z",11592,10350,2277,0,1035,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800",84,,,2,2362.5,4725
27,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2024-04-01T04:39:58.697Z","2024-04-01T22:36:45.963Z","2024-04-08T21:29:02.026Z",11592,10350,2277,0,1035,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800",43,,,3,1350,4050
27,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2024-04-01T04:39:58.697Z","2024-04-01T22:36:45.963Z","2024-04-08T21:29:02.026Z",11592,10350,2277,0,1035,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800",14,,,3,285,855
27,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2024-04-01T04:39:58.697Z","2024-04-01T22:36:45.963Z","2024-04-08T21:29:02.026Z",11592,10350,2277,0,1035,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Glasgow Street 49","","Bristol","","M1 1AA","GB","+44828418800",77,,,3,240,720
28,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2025-08-28T13:27:06.727Z","2025-08-28T13:34:01.063Z","2025-08-30T19:06:24.902Z",14566.8,11940,2626.8,0,0,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Cardiff Street 99","","Edinburgh","","G1 1AA","GB","+44439095492","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Cardiff Street 99","","Edinburgh","","G1 1AA","GB","+44439095492",81,,,2,2280,4560
28,31,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2025-08-28T13:27:06.727Z","2025-08-28T13:34:01.063Z","2025-08-30T19:06:24.902Z",14566.8,11940,2626.8,0,0,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Cardiff Street 99","","Edinburgh","","G1 1AA","GB","+44439095492","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Cardiff Street 99","","Edinburgh","","G1 1AA","GB","+44439095492",19,,,3,2460,7380
29,32,"leonardo.gallo@email.example","Leonardo Gallo","completed","EUR","bacs","Bank Transfer","2024-05-20T18:05:30.488Z","2024-05-20T18:24:44.846Z","2024-05-21T03:02:42.669Z",10138.305,8300.25,1826.055,12,0,"Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677","Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677",0,,,2,2520,5040
29,32,"leonardo.gallo@email.example","Leonardo Gallo","completed","EUR","bacs","Bank Transfer","2024-05-20T18:05:30.488Z","2024-05-20T18:24:44.846Z","2024-05-21T03:02:42.669Z",10138.305,8300.25,1826.055,12,0,"Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677","Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677",65,,,2,27,54
29,32,"leonardo.gallo@email.example","Leonardo Gallo","completed","EUR","bacs","Bank Transfer","2024-05-20T18:05:30.488Z","2024-05-20T18:24:44.846Z","2024-05-21T03:02:42.669Z",10138.305,8300.25,1826.055,12,0,"Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677","Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677",51,,,2,652.5,1305
29,32,"leonardo.gallo@email.example","Leonardo Gallo","completed","EUR","bacs","Bank Transfer","2024-05-20T18:05:30.488Z","2024-05-20T18:24:44.846Z","2024-05-21T03:02:42.669Z",10138.305,8300.25,1826.055,12,0,"Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677","Leonardo","Gallo","leonardo.gallo@email.example","Via Catania 76","","Bologna","","00100","IT","+39911982677",1,,,1,1901.25,1901.25
30,33,"chloé.dubois@email.example","Chloé Dubois","completed","EUR","bacs","Bank Transfer","2024-10-11T02:49:16.151Z","2024-10-12T01:29:44.763Z","2024-10-15T11:21:51.669Z",2142,1912.5,420.75,0,191.25,"Chloé","Dubois","chloé.dubois@email.example","Rue de Lille 84","","Lille","","33000","FR","+33814971961","Chloé","Dubois","chloé.dubois@email.example","Rue de Lille 84","","Lille","","33000","FR","+33814971961",36,,,2,712.5,1425
30,33,"chloé.dubois@email.example","Chloé Dubois","completed","EUR","bacs","Bank Transfer","2024-10-11T02:49:16.151Z","2024-10-12T01:29:44.763Z","2024-10-15T11:21:51.669Z",2142,1912.5,420.75,0,191.25,"Chloé","Dubois","chloé.dubois@email.example","Rue de Lille 84","","Lille","","33000","FR","+33814971961","Chloé","Dubois","chloé.dubois@email.example","Rue de Lille 84","","Lille","","33000","FR","+33814971961",23,,,2,243.75,487.5
31,33,"chloé.dubois@email.example","Chloé Dubois","completed","EUR","bacs","Bank Transfer","2023-12-22T07:00:30.709Z","2023-12-23T03:22:58.353Z","2023-12-29T04:37:26.364Z",6812,5550,1221,41,0,"Chloé","Dubois","chloé.dubois@email.example","Rue de Toulouse 65","","Nice","","67000","FR","+33455639017","Chloé","Dubois","chloé.dubois@email.example","Rue de Toulouse 65","","Nice","","67000","FR","+33455639017",8,,,2,2775,5550
32,34,"giorgia.russo@email.example","Giorgia Russo","completed","EUR","bacs","Bank Transfer","2025-02-18T03:47:51.901Z","2025-02-18T16:14:51.990Z","2025-02-19T03:16:05.867Z",15399.45,12622.5,2776.95,0,0,"Giorgia","Russo","giorgia.russo@email.example","Via Firenze 94","","Genova","","90100","IT","+39526327317","Giorgia","Russo","giorgia.russo@email.example","Via Firenze 94","","Genova","","90100","IT","+39526327317",9,,,3,1657.5,4972.5
32,34,"giorgia.russo@email.example","Giorgia Russo","completed","EUR","bacs","Bank Transfer","2025-02-18T03:47:51.901Z","2025-02-18T16:14:51.990Z","2025-02-19T03:16:05.867Z",15399.45,12622.5,2776.95,0,0,"Giorgia","Russo","giorgia.russo@email.example","Via Firenze 94","","Genova","","90100","IT","+39526327317","Giorgia","Russo","giorgia.russo@email.example","Via Firenze 94","","Genova","","90100","IT","+39526327317",41,,,1,1350,1350
32,34,"giorgia.russo@email.example","Giorgia Russo","completed","EUR","bacs","Bank Transfer","2025-02-18T03:47:51.901Z","2025-02-18T16:14:51.990Z","2025-02-19T03:16:05.867Z",15399.45,12622.5,2776.95,0,0,"Giorgia","Russo","giorgia.russo@email.example","Via Firenze 94","","Genova","","90100","IT","+39526327317","Giorgia","Russo","giorgia.russo@email.example","Via Firenze 94","","Genova","","90100","IT","+39526327317",86,,,2,3150,6300
33,35,"emma.petit@email.example","Emma Petit","completed","EUR","bacs","Bank Transfer","2023-11-01T21:05:32.874Z","2023-11-02T18:10:47.140Z","2023-11-07T03:49:38.873Z",2214.6,1942.5,427.35,39,194.25,"Emma","Petit","emma.petit@email.example","Rue de Marseille 75","","Marseille","","31000","FR","+33954586477","Emma","Petit","emma.petit@email.example","Rue de Marseille 75","","Marseille","","31000","FR","+33954586477",32,,,2,393.75,787.5
33,35,"emma.petit@email.example","Emma Petit","completed","EUR","bacs","Bank Transfer","2023-11-01T21:05:32.874Z","2023-11-02T18:10:47.140Z","2023-11-07T03:49:38.873Z",2214.6,1942.5,427.35,39,194.25,"Emma","Petit","emma.petit@email.example","Rue de Marseille 75","","Marseille","","31000","FR","+33954586477","Emma","Petit","emma.petit@email.example","Rue de Marseille 75","","Marseille","","31000","FR","+33954586477",15,,,1,1155,1155
34,35,"emma.petit@email.example","Emma Petit","completed","EUR","bacs","Bank Transfer","2025-02-20T01:41:38.037Z","2025-02-21T01:02:27.459Z","2025-02-25T19:39:35.786Z",874,731.25,160.875,55,73.125,"Emma","Petit","emma.petit@email.example","Rue de Toulouse 69","","Bordeaux","","13001","FR","+33292334463","Emma","Petit","emma.petit@email.example","Rue de Toulouse 69","","Bordeaux","","13001","FR","+33292334463",23,,,3,243.75,731.25
35,36,"leonardo.ferrari@email.example","Leonardo Ferrari","completed","EUR","bacs","Bank Transfer","2025-01-07T12:19:01.434Z","2025-01-08T09:32:09.587Z","2025-01-15T04:57:26.589Z",26547.4,21720,4778.4,49,0,"Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583","Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583",84,,,3,2362.5,7087.5
35,36,"leonardo.ferrari@email.example","Leonardo Ferrari","completed","EUR","bacs","Bank Transfer","2025-01-07T12:19:01.434Z","2025-01-08T09:32:09.587Z","2025-01-15T04:57:26.589Z",26547.4,21720,4778.4,49,0,"Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583","Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583",94,,,1,2992.5,2992.5
35,36,"leonardo.ferrari@email.example","Leonardo Ferrari","completed","EUR","bacs","Bank Transfer","2025-01-07T12:19:01.434Z","2025-01-08T09:32:09.587Z","2025-01-15T04:57:26.589Z",26547.4,21720,4778.4,49,0,"Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583","Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583",18,,,3,3172.5,9517.5
35,36,"leonardo.ferrari@email.example","Leonardo Ferrari","completed","EUR","bacs","Bank Transfer","2025-01-07T12:19:01.434Z","2025-01-08T09:32:09.587Z","2025-01-15T04:57:26.589Z",26547.4,21720,4778.4,49,0,"Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583","Leonardo","Ferrari","leonardo.ferrari@email.example","Via Napoli 75","","Napoli","","70100","IT","+39971714583",31,,,1,2122.5,2122.5
36,37,"chiara.marino@email.example","Chiara Marino","completed","EUR","bacs","Bank Transfer","2025-07-15T18:44:55.373Z","2025-07-16T09:31:28.805Z","2025-07-16T12:39:40.629Z",4166.5599999999995,3700.5,814.11,22,370.05,"Chiara","Marino","chiara.marino@email.example","Via Bari 28","","Genova","","16100","IT","+39592076315","Chiara","Marino","chiara.marino@email.example","Via Bari 28","","Genova","","16100","IT","+39592076315",28,,,3,253.5,760.5
36,37,"chiara.marino@email.example","Chiara Marino","completed","EUR","bacs","Bank Transfer","2025-07-15T18:44:55.373Z","2025-07-16T09:31:28.805Z","2025-07-16T12:39:40.629Z",4166.5599999999995,3700.5,814.11,22,370.05,"Chiara","Marino","chiara.marino@email.example","Via Bari 28","","Genova","","16100","IT","+39592076315","Chiara","Marino","chiara.marino@email.example","Via Bari 28","","Genova","","16100","IT","+39592076315",98,,,2,1470,2940
37,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2025-08-13T11:02:03.251Z","2025-08-14T03:43:32.673Z","2025-08-18T15:04:42.363Z",8783.039999999999,7842,1725.24,0,784.2,"James","Davis","james.davis@email.example","Glasgow Street 79","","London","","M1 1AA","GB","+44469722141","James","Davis","james.davis@email.example","Glasgow Street 79","","London","","M1 1AA","GB","+44469722141",25,,,3,429,1287
37,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2025-08-13T11:02:03.251Z","2025-08-14T03:43:32.673Z","2025-08-18T15:04:42.363Z",8783.039999999999,7842,1725.24,0,784.2,"James","Davis","james.davis@email.example","Glasgow Street 79","","London","","M1 1AA","GB","+44469722141","James","Davis","james.davis@email.example","Glasgow Street 79","","London","","M1 1AA","GB","+44469722141",15,,,2,1155,2310
37,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2025-08-13T11:02:03.251Z","2025-08-14T03:43:32.673Z","2025-08-18T15:04:42.363Z",8783.039999999999,7842,1725.24,0,784.2,"James","Davis","james.davis@email.example","Glasgow Street 79","","London","","M1 1AA","GB","+44469722141","James","Davis","james.davis@email.example","Glasgow Street 79","","London","","M1 1AA","GB","+44469722141",31,,,2,2122.5,4245
38,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2024-09-10T01:17:40.008Z","2024-09-10T09:16:16.020Z","2024-09-15T13:29:15.949Z",14656.91,11965.5,2632.41,59,0,"James","Davis","james.davis@email.example","Manchester Street 43","","Birmingham","","G1 1AA","GB","+44941093048","James","Davis","james.davis@email.example","Manchester Street 43","","Birmingham","","G1 1AA","GB","+44941093048",61,,,3,1012.5,3037.5
38,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2024-09-10T01:17:40.008Z","2024-09-10T09:16:16.020Z","2024-09-15T13:29:15.949Z",14656.91,11965.5,2632.41,59,0,"James","Davis","james.davis@email.example","Manchester Street 43","","Birmingham","","G1 1AA","GB","+44941093048","James","Davis","james.davis@email.example","Manchester Street 43","","Birmingham","","G1 1AA","GB","+44941093048",93,,,3,516,1548
38,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2024-09-10T01:17:40.008Z","2024-09-10T09:16:16.020Z","2024-09-15T13:29:15.949Z",14656.91,11965.5,2632.41,59,0,"James","Davis","james.davis@email.example","Manchester Street 43","","Birmingham","","G1 1AA","GB","+44941093048","James","Davis","james.davis@email.example","Manchester Street 43","","Birmingham","","G1 1AA","GB","+44941093048",19,,,3,2460,7380
39,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2024-03-22T05:49:21.707Z","2024-03-22T16:44:02.907Z","2024-03-27T06:14:06.924Z",5562.9,4545,999.9,18,0,"James","Davis","james.davis@email.example","Glasgow Street 30","","Manchester","","M1 1AA","GB","+44874220367","James","Davis","james.davis@email.example","Glasgow Street 30","","Manchester","","M1 1AA","GB","+44874220367",69,,,2,1350,2700
39,39,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2024-03-22T05:49:21.707Z","2024-03-22T16:44:02.907Z","2024-03-27T06:14:06.924Z",5562.9,4545,999.9,18,0,"James","Davis","james.davis@email.example","Glasgow Street 30","","Manchester","","M1 1AA","GB","+44874220367","James","Davis","james.davis@email.example","Glasgow Street 30","","Manchester","","M1 1AA","GB","+44874220367",99,,,1,1845,1845
40,40,"mia.williams@email.example","Mia Williams","completed","EUR","bacs","Bank Transfer","2025-05-10T20:55:31.676Z","2025-05-11T08:54:00.724Z","2025-05-13T21:34:24.881Z",5658.36,4638,1020.36,0,0,"Mia","Williams","mia.williams@email.example","Birmingham Street 46","","Leeds","","CF1 1AA","GB","+44289574891","Mia","Williams","mia.williams@email.example","Birmingham Street 46","","Leeds","","CF1 1AA","GB","+44289574891",43,,,3,1350,4050
40,40,"mia.williams@email.example","Mia Williams","completed","EUR","bacs","Bank Transfer","2025-05-10T20:55:31.676Z","2025-05-11T08:54:00.724Z","2025-05-13T21:34:24.881Z",5658.36,4638,1020.36,0,0,"Mia","Williams","mia.williams@email.example","Birmingham Street 46","","Leeds","","CF1 1AA","GB","+44289574891","Mia","Williams","mia.williams@email.example","Birmingham Street 46","","Leeds","","CF1 1AA","GB","+44289574891",35,,,1,588,588
41,40,"mia.williams@email.example","Mia Williams","completed","EUR","bacs","Bank Transfer","2024-08-08T05:07:15.097Z","2024-08-08T09:52:31.603Z","2024-08-11T02:13:16.548Z",2818.2,2310,508.2,0,0,"Mia","Williams","mia.williams@email.example","Glasgow Street 41","","London","","M1 1AA","GB","+44253711231","Mia","Williams","mia.williams@email.example","Glasgow Street 41","","London","","M1 1AA","GB","+44253711231",15,,,2,1155,2310
42,41,"matteo.romano@email.example","Matteo Romano","completed","EUR","bacs","Bank Transfer","2025-06-10T08:27:38.652Z","2025-06-10T20:58:13.639Z","2025-06-17T04:29:48.206Z",14621.7,11985,2636.7,0,0,"Matteo","Romano","matteo.romano@email.example","Via Milano 13","","Genova","","00100","IT","+39585909935","Matteo","Romano","matteo.romano@email.example","Via Milano 13","","Genova","","00100","IT","+39585909935",44,,,2,1575,3150
